user_id,generations,game_count,max_score,max_cards_played,avg_score,avg_cards_played,user_name
u6bc07fd47249,9,6,206,86.0,156.83,71.0,bamboozy
u6bc07fd47249,10,1,144,67.0,144.0,67.0,bamboozy
u6c909670abfe,6,2,54,30.0,52.5,27.0,little moster
u6d6573b0a95a,4,23,81,42.0,62.13,23.09,carl01
u6d6573b0a95a,5,186,130,64.0,74.04,33.95,carl01
u6d6573b0a95a,6,201,176,89.0,90.46,44.53,carl01
u6d6573b0a95a,7,34,169,91.0,113.29,56.03,carl01
u6d71dc3f03f1,9,1,96,27.0,96.0,27.0,alley-caesar
u6d71dc3f03f1,11,1,81,31.0,81.0,31.0,alley-caesar
u6dd1ec8b8653,5,14,71,39.0,58.43,26.64,飞飞飞
u6dd1ec8b8653,6,26,100,67.0,74.0,38.85,飞飞飞
u6dd1ec8b8653,7,9,178,96.0,110.78,51.56,飞飞飞
u6e42416b4fa0,6,1,50,26.0,50.0,26.0,士道鸢种
u6e42416b4fa0,11,1,133,63.0,133.0,63.0,士道鸢种
u6e77129845ea,4,3,72,19.0,63.33,15.67,ki
u6e77129845ea,5,43,90,48.0,69.86,29.71,ki
u6e77129845ea,6,53,116,75.0,80.6,35.7,ki
u6e77129845ea,7,15,123,66.0,98.2,47.4,ki
u6e91e1189005,4,2,57,15.0,56.0,10.0,甘雨
u6e91e1189005,5,1,60,22.0,60.0,22.0,甘雨
u6e91e1189005,6,7,102,50.0,60.14,35.57,甘雨
u6e91e1189005,7,1,107,50.0,107.0,50.0,甘雨
u6eb9cf2c3641,5,2,70,25.0,64.5,18.0,终春凝
u6ed59bc32151,6,2,59,8.0,54.5,7.5,林之父
u6f6cc22e6880,6,1,45,31.0,45.0,31.0,绯夜
u6f6cc22e6880,7,1,44,29.0,44.0,29.0,绯夜
u6f6cc22e6880,8,1,77,32.0,77.0,32.0,绯夜
u6f7cf5a0714e,7,2,60,27.0,56.0,25.0,小涵
u6f7cf5a0714e,8,3,60,30.0,53.0,25.67,小涵
u6fa4182a700b,6,3,57,25.0,47.0,21.0,芜湖
u6fa4182a700b,7,5,70,51.0,61.2,38.8,芜湖
u6fe8d56b7309,8,1,66,22.0,66.0,22.0,liangpi
u6fe8d56b7309,10,2,67,40.0,65.5,37.0,liangpi
u70e7173ba11d,8,3,117,69.0,87.67,53.33,麦卡伦
u70e7173ba11d,9,1,86,39.0,86.0,39.0,麦卡伦
u7175212d4e47,4,1,48,13.0,48.0,13.0,dprd
u7175212d4e47,5,5,73,39.0,58.4,21.2,dprd
u7175212d4e47,6,10,91,46.0,68.5,28.4,dprd
u7175212d4e47,7,6,125,71.0,93.17,38.0,dprd
u7175212d4e47,8,10,150,71.0,113.0,55.4,dprd
u7175212d4e47,9,2,80,36.0,76.5,29.0,dprd
u7175212d4e47,11,1,77,44.0,77.0,44.0,dprd
u720dec6bbbc2,5,4,62,28.0,53.0,23.75,kano
u720dec6bbbc2,6,7,102,59.0,66.86,30.0,kano
u720dec6bbbc2,7,11,129,55.0,85.0,40.1,kano
u720dec6bbbc2,8,6,96,49.0,83.5,36.33,kano
u720dec6bbbc2,9,1,94,49.0,94.0,49.0,kano
u720dec6bbbc2,10,1,90,40.0,90.0,40.0,kano
