user_id,generations,game_count,max_score,max_cards_played,avg_score,avg_cards_played,user_name
u6764c839eb92,12,5,126,65.0,108.0,49.8,鱼见
u6764c839eb92,13,2,119,53.0,114.0,50.0,鱼见
u68093c2f3b27,10,1,132,53.0,132.0,53.0,秦宵
u68093c2f3b27,12,2,144,61.0,133.5,51.5,秦宵
u68093c2f3b27,13,1,151,59.0,151.0,59.0,秦宵
u68093c2f3b27,14,1,187,57.0,187.0,57.0,秦宵
u684fc29aa651,12,1,146,43.0,146.0,43.0,wx0526
u684fc29aa651,13,1,144,56.0,144.0,56.0,wx0526
u684fc29aa651,16,1,190,81.0,190.0,81.0,wx0526
u6873975bd9bc,12,1,145,70.0,145.0,70.0,hulai
u6873975bd9bc,13,1,135,49.0,135.0,49.0,hulai
u69f9ee18835e,10,2,123,74.0,111.0,68.0,jiang.cc
u6a0fb535ff89,9,1,78,34.0,78.0,34.0,junne
u6a0fb535ff89,13,1,121,66.0,121.0,66.0,junne
u6a185472c69f,10,1,92,28.0,92.0,28.0,早睡
u6a185472c69f,11,2,124,57.0,107.0,40.5,早睡
u6a185472c69f,12,1,87,39.0,87.0,39.0,早睡
u6a185472c69f,13,1,113,67.0,113.0,67.0,早睡
u6a185472c69f,14,1,142,48.0,142.0,48.0,早睡
u6a3b2a961886,8,4,151,72.0,128.5,51.5,hying
u6a3b2a961886,9,1,52,28.0,52.0,28.0,hying
u6a3b2a961886,10,1,195,92.0,195.0,92.0,hying
u6a4aa252bc18,12,1,102,42.0,102.0,42.0,erpan
u6a4aa252bc18,14,1,145,68.0,145.0,68.0,erpan
u6a4aa252bc18,15,4,189,65.0,172.25,61.0,erpan
u6a4aa252bc18,16,3,179,62.0,155.33,52.0,erpan
u6b8708255e59,9,1,68,22.0,68.0,22.0,xianci
u6b8708255e59,11,1,138,64.0,138.0,64.0,xianci
u6cb309dc8a64,13,2,123,41.0,117.0,38.5,jasmine
u6cb309dc8a64,14,1,118,40.0,118.0,40.0,jasmine
u6e91e1189005,7,1,47,28.0,47.0,28.0,甘雨
u6e91e1189005,8,2,122,71.0,80.5,49.0,甘雨
u6e91e1189005,9,4,201,99.0,122.5,69.25,甘雨
u6e91e1189005,10,1,173,90.0,173.0,90.0,甘雨
u6f6cc22e6880,10,1,136,61.0,136.0,61.0,绯夜
u6f6cc22e6880,11,1,139,73.0,139.0,73.0,绯夜
u6fa4182a700b,8,1,194,115.0,194.0,115.0,芜湖
u6fa4182a700b,10,1,98,38.0,98.0,38.0,芜湖
u709ceed699af,12,1,147,63.0,147.0,63.0,lds
u709ceed699af,14,1,174,63.0,174.0,63.0,lds
u709ceed699af,15,1,163,69.0,163.0,69.0,lds
u71641a23f2e6,10,8,162,89.0,109.88,62.62,fyf
u71641a23f2e6,11,7,180,114.0,151.0,73.29,fyf
u71641a23f2e6,12,3,187,83.0,172.33,78.0,fyf
u71641a23f2e6,13,2,300,147.0,219.5,117.5,fyf
u7200d02bf48e,10,2,97,44.0,90.5,39.5,lova
u7200d02bf48e,11,1,103,42.0,103.0,42.0,lova
u7200d02bf48e,12,2,119,51.0,107.5,49.5,lova
u7200d02bf48e,13,1,84,43.0,84.0,43.0,lova
u7200d02bf48e,15,1,286,133.0,286.0,133.0,lova
u720dec6bbbc2,8,3,98,47.0,87.33,36.33,kano
u720dec6bbbc2,9,4,119,51.0,103.75,43.5,kano
u720dec6bbbc2,10,1,78,41.0,78.0,41.0,kano
u733fe426ddc1,7,1,72,15.0,72.0,15.0,fenglin_18
u733fe426ddc1,8,6,98,38.0,83.67,25.5,fenglin_18
u733fe426ddc1,9,12,116,66.0,100.67,29.92,fenglin_18
u733fe426ddc1,10,12,118,60.0,100.92,37.92,fenglin_18
u733fe426ddc1,11,7,168,101.0,109.29,52.14,fenglin_18
u733fe426ddc1,12,1,129,51.0,129.0,51.0,fenglin_18
u751ac40b19a2,13,1,105,55.0,105.0,55.0,吾剑所吟乃白银赞歌
u751ac40b19a2,14,1,165,79.0,165.0,79.0,吾剑所吟乃白银赞歌
u75f3b277dae0,12,1,176,103.0,176.0,103.0,小拇指二号
u75f3b277dae0,14,8,204,99.0,178.0,82.0,小拇指二号
u75f3b277dae0,15,2,180,82.0,165.0,67.5,小拇指二号
u76e0524489de,10,1,86,30.0,86.0,30.0,petershen
u76e0524489de,11,1,127,,127.0,,petershen
u76e0524489de,12,2,144,72.0,134.5,58.0,petershen
u7734cdb09eed,8,3,109,36.0,88.33,30.0,狮哥
u7734cdb09eed,9,3,85,40.0,79.0,27.67,狮哥
u7734cdb09eed,10,7,120,46.0,95.29,27.0,狮哥
u7734cdb09eed,11,2,126,53.0,105.0,39.0,狮哥
u7734cdb09eed,12,1,109,24.0,109.0,24.0,狮哥
u7734cdb09eed,13,1,117,33.0,117.0,33.0,狮哥
u77dd2f1f74b3,11,1,68,44.0,68.0,44.0,twistzz
u77dd2f1f74b3,12,2,127,43.0,103.5,38.0,twistzz
u77dd2f1f74b3,13,1,123,33.0,123.0,33.0,twistzz
u794567145e4e,12,1,78,48.0,78.0,48.0,胡泽宇
u794567145e4e,14,1,117,47.0,117.0,47.0,胡泽宇
u7955822c4ac2,11,3,103,35.0,85.33,29.67,珍惜氧化钙
u799e325a24b0,5,2,166,91.0,107.0,57.0,156_20000000
u799e325a24b0,7,1,47,26.0,47.0,26.0,156_20000000
u799e325a24b0,8,3,84,42.0,75.0,31.33,156_20000000
u799e325a24b0,9,1,103,68.0,103.0,68.0,156_20000000
u799e325a24b0,10,9,743,388.0,209.0,117.0,156_20000000
u799e325a24b0,11,8,552,277.0,195.0,110.88,156_20000000
u799e325a24b0,12,2,414,196.0,255.5,123.5,156_20000000
u799e325a24b0,13,3,163,82.0,129.0,61.0,156_20000000
u799e325a24b0,14,1,137,62.0,137.0,62.0,156_20000000
u79ae41bdcb76,11,2,99,58.0,90.0,54.5,鼠鼠寄了
u79ae41bdcb76,12,1,91,49.0,91.0,49.0,鼠鼠寄了
u79ae41bdcb76,13,3,146,67.0,130.67,62.0,鼠鼠寄了
u79ae41bdcb76,15,1,127,68.0,127.0,68.0,鼠鼠寄了
u79ae41bdcb76,16,1,161,33.0,161.0,33.0,鼠鼠寄了
u7a90ab469d46,10,1,76,28.0,76.0,28.0,jiaa
u7a90ab469d46,11,4,110,46.0,99.0,37.25,jiaa
u7a90ab469d46,12,10,139,66.0,117.8,45.3,jiaa
u7a90ab469d46,13,7,166,74.0,131.86,50.71,jiaa
u7a90ab469d46,14,3,159,70.0,150.67,61.0,jiaa
u7b37b0e4f6aa,12,1,80,40.0,80.0,40.0,leemoon
u7b37b0e4f6aa,13,1,97,34.0,97.0,34.0,leemoon
u7b37b0e4f6aa,14,1,121,56.0,121.0,56.0,leemoon
u7b816a89f670,11,3,105,75.0,101.0,58.67,书山压力大
u7b816a89f670,12,3,145,69.0,125.33,55.33,书山压力大
u7b816a89f670,13,2,155,76.0,140.0,68.5,书山压力大
u7bcf93545d5f,11,1,100,36.0,100.0,36.0,raven
u7bcf93545d5f,12,7,125,55.0,117.71,42.71,raven
u7bcf93545d5f,13,5,152,63.0,125.2,50.6,raven
u7bcf93545d5f,14,1,159,69.0,159.0,69.0,raven
u7bcf93545d5f,15,1,164,55.0,164.0,55.0,raven
u7c55cddbc715,11,2,97,43.0,96.5,42.0,mjq2025
u7c55cddbc715,13,1,115,48.0,115.0,48.0,mjq2025
u7cb47e59a1c7,10,1,109,57.0,109.0,57.0,牧牛流马
u7cb47e59a1c7,12,1,125,70.0,125.0,70.0,牧牛流马
u7cea63e79eac,13,2,110,62.0,107.0,53.5,冬洋·wu
u7cea63e79eac,16,1,150,73.0,150.0,73.0,冬洋·wu
u7cfc13e9ec9f,11,1,107,54.0,107.0,54.0,橘雪莉小爱
u7cfc13e9ec9f,12,2,109,44.0,104.5,39.0,橘雪莉小爱
u7cfc13e9ec9f,13,1,125,32.0,125.0,32.0,橘雪莉小爱
u7cfc13e9ec9f,14,1,162,49.0,162.0,49.0,橘雪莉小爱
u7d12183e4a38,13,1,149,88.0,149.0,88.0,142857
u7d12183e4a38,14,1,134,66.0,134.0,66.0,142857
u7d1e6a19446b,9,5,107,61.0,87.2,43.4,742856151
u7d1e6a19446b,10,42,175,98.0,112.76,59.57,742856151
u7d1e6a19446b,11,42,183,100.0,132.52,67.02,742856151
u7d1e6a19446b,12,21,193,94.0,142.62,71.86,742856151
u7d1e6a19446b,13,2,137,72.0,136.5,67.5,742856151
u7d569f6da4df,9,4,120,53.0,97.5,40.75,mono
u7d569f6da4df,10,2,151,51.0,134.5,46.0,mono
u7d569f6da4df,11,2,137,43.0,127.5,35.5,mono
u7d569f6da4df,12,1,251,101.0,251.0,101.0,mono
u7d569f6da4df,13,1,128,58.0,128.0,58.0,mono
u7db40bf4ac20,10,2,80,18.0,76.5,17.5,shawnxx
u7db40bf4ac20,12,1,114,27.0,114.0,27.0,shawnxx
u7ea54fe88f66,11,2,152,55.0,139.5,54.0,cs1867
u7ea54fe88f66,12,1,145,54.0,145.0,54.0,cs1867
u7edfb1e2751a,13,2,128,86.0,107.5,70.5,sbbb1234
u7f29e964d222,5,1,47,5.0,47.0,5.0,xp
u7f29e964d222,6,1,72,8.0,72.0,8.0,xp
u7f29e964d222,7,4,80,11.0,62.25,8.5,xp
u7f29e964d222,8,5,86,32.0,70.2,16.2,xp
u7f29e964d222,9,12,99,66.0,81.17,33.67,xp
u7f29e964d222,10,13,111,63.0,83.08,37.77,xp
u7f29e964d222,11,7,226,97.0,110.29,38.57,xp
u7f29e964d222,12,12,202,113.0,139.92,73.83,xp
u7f29e964d222,13,6,341,154.0,178.0,83.17,xp
u7f29e964d222,14,5,355,169.0,211.4,99.6,xp
u7f413dfb498d,13,3,152,70.0,136.67,57.0,猫大叔
u7f413dfb498d,14,8,165,76.0,150.5,65.0,猫大叔
u7f413dfb498d,15,3,214,109.0,169.33,72.67,猫大叔
u80a09ce69f74,11,3,107,52.0,103.33,43.33,一部分人
u80a09ce69f74,12,1,92,58.0,92.0,58.0,一部分人
u83209c6c8309,13,2,71,26.0,61.0,19.5,良子
u8355f9813071,10,2,141,65.0,134.5,57.5,lidamiao
u8397430f5bfc,8,4,146,77.0,128.0,61.5,云尘
u8397430f5bfc,9,1,225,135.0,225.0,135.0,云尘
u83d993e9752c,13,3,205,102.0,163.67,83.33,hldbl
u83d993e9752c,14,2,210,103.0,173.5,81.5,hldbl
u846bc35f4dfb,11,1,93,30.0,93.0,30.0,kot33
u846bc35f4dfb,12,1,89,39.0,89.0,39.0,kot33
u84b335200370,6,6,52,8.0,41.33,5.67,啵啵宇宝宝
u84b335200370,7,1,57,2.0,57.0,2.0,啵啵宇宝宝
u85e53e157442,11,2,89,44.0,87.5,43.0,goldenhorde
u85e53e157442,13,2,157,61.0,145.0,60.0,goldenhorde
u85e53e157442,14,1,127,58.0,127.0,58.0,goldenhorde
u85f5850e67a2,11,1,90,34.0,90.0,34.0,skyline
u85f5850e67a2,16,1,123,44.0,123.0,44.0,skyline
u888d42c23b94,8,1,79,44.0,79.0,44.0,tian8848
u888d42c23b94,9,5,200,115.0,152.6,93.6,tian8848
u888d42c23b94,10,5,535,218.0,192.0,94.0,tian8848
u888d42c23b94,11,1,254,149.0,254.0,149.0,tian8848
u8892a146e358,13,2,168,67.0,153.5,55.5,欧阳司机
u8892a146e358,14,3,165,63.0,152.67,56.0,欧阳司机
u8892a146e358,15,1,190,87.0,190.0,87.0,欧阳司机
u8892a146e358,17,1,234,85.0,234.0,85.0,欧阳司机
u898233500de7,7,1,66,42.0,66.0,42.0,xin
u898233500de7,8,1,94,42.0,94.0,42.0,xin
u898233500de7,9,1,84,38.0,84.0,38.0,xin
u898233500de7,11,1,106,57.0,106.0,57.0,xin
u898233500de7,12,1,170,92.0,170.0,92.0,xin
u8982cd935b89,10,1,107,45.0,107.0,45.0,yian
u8982cd935b89,11,1,67,49.0,67.0,49.0,yian
u89c3c8a98449,7,1,68,29.0,68.0,29.0,无梦
u89c3c8a98449,8,7,116,90.0,72.86,52.14,无梦
u89c3c8a98449,9,15,307,162.0,120.13,74.07,无梦
u89c3c8a98449,10,6,299,155.0,187.5,99.33,无梦
u89c3c8a98449,11,3,204,93.0,149.67,79.33,无梦
u8a71584ca66e,6,1,58,20.0,58.0,20.0,尘曦
u8a71584ca66e,8,2,96,29.0,85.5,26.0,尘曦
u8ac7921dd8f0,13,3,185,111.0,154.67,89.67,kk
u8b02a3e75034,15,1,79,41.0,79.0,41.0,newmars
u8b02a3e75034,16,1,133,55.0,133.0,55.0,newmars
u8b8636bed8d0,11,2,83,29.0,69.0,26.0,hanaseikai
u8bc5e665706e,7,1,74,28.0,74.0,28.0,拾光
u8bc5e665706e,10,1,129,68.0,129.0,68.0,拾光
u8bc5e665706e,11,1,107,56.0,107.0,56.0,拾光
u8c22b3aebbc6,7,1,75,37.0,75.0,37.0,火星猫
u8c22b3aebbc6,8,2,126,21.0,118.0,18.5,火星猫
u8c22b3aebbc6,9,5,132,56.0,118.6,41.4,火星猫
u8c22b3aebbc6,10,3,151,67.0,143.33,56.0,火星猫
u8c22b3aebbc6,11,4,196,90.0,153.0,56.5,火星猫
u8c22b3aebbc6,12,2,249,125.0,243.0,108.5,火星猫
u8c54127da7dd,10,2,163,86.0,147.0,68.0,小水先森
u8c54127da7dd,11,9,269,131.0,185.22,90.33,小水先森
u8c54127da7dd,12,5,192,85.0,155.8,71.0,小水先森
u8c54127da7dd,13,5,228,130.0,171.4,88.25,小水先森
u8cb72268761e,12,2,86,44.0,84.5,41.0,isheach
u8cb72268761e,13,2,94,46.0,94.0,44.0,isheach
u8cb72268761e,14,1,83,58.0,83.0,58.0,isheach
u8cb72268761e,16,3,149,68.0,121.67,59.0,isheach
u8cf80a9a3e7f,8,1,78,31.0,78.0,31.0,帽子1
u8cf80a9a3e7f,10,1,75,16.0,75.0,16.0,帽子1
u8cf80a9a3e7f,11,3,127,57.0,116.67,44.33,帽子1
u8cf80a9a3e7f,12,5,162,62.0,138.0,50.0,帽子1
u8cf80a9a3e7f,13,3,203,108.0,178.0,75.67,帽子1
u8cf80a9a3e7f,14,1,189,100.0,189.0,100.0,帽子1
u8cf80a9a3e7f,16,1,253,106.0,253.0,106.0,帽子1
u8d39a2740cd6,13,1,114,41.0,114.0,41.0,不甚
u8d39a2740cd6,16,1,135,45.0,135.0,45.0,不甚
u8de27551bcf4,10,5,103,54.0,94.8,41.0,szh
u8de27551bcf4,11,7,114,57.0,104.14,43.29,szh
u8de27551bcf4,12,8,140,70.0,122.88,56.38,szh
u8de27551bcf4,13,10,195,89.0,141.6,63.7,szh
u8de27551bcf4,14,1,159,57.0,159.0,57.0,szh
u8de27551bcf4,16,1,204,86.0,204.0,86.0,szh
u8e183f03c372,12,1,135,44.0,135.0,44.0,yeeziiii
u8e183f03c372,13,1,110,37.0,110.0,37.0,yeeziiii
u8e183f03c372,14,1,119,31.0,119.0,31.0,yeeziiii
u8fdfa4dc44f6,10,1,79,35.0,79.0,35.0,xjh
u8fdfa4dc44f6,12,2,96,50.0,96.0,49.0,xjh
u90634e668ca3,9,1,93,52.0,93.0,52.0,dzl05
u90634e668ca3,10,1,114,57.0,114.0,57.0,dzl05
u90fbbf437f1f,16,3,168,72.0,135.33,61.67,云翼想
u913c5dd047b2,11,1,90,33.0,90.0,33.0,elzac
u913c5dd047b2,14,1,128,54.0,128.0,54.0,elzac
u918815cedde3,10,3,131,61.0,102.67,49.0,huky
u918815cedde3,11,1,96,53.0,96.0,53.0,huky
u918815cedde3,14,1,155,59.0,155.0,59.0,huky
u91dbb9d04496,6,1,94,6.0,94.0,6.0,zhulong233
u91dbb9d04496,7,4,108,41.0,94.25,27.25,zhulong233
u91dbb9d04496,8,6,122,66.0,101.0,41.33,zhulong233
u91dbb9d04496,9,4,130,59.0,117.5,37.75,zhulong233
u91dbb9d04496,10,1,100,38.0,100.0,38.0,zhulong233
u924a85dde5c9,11,1,119,53.0,119.0,53.0,zwj
u924a85dde5c9,12,1,130,55.0,130.0,55.0,zwj
u933c0c7fcf2e,12,1,94,37.0,94.0,37.0,hecunren1
u933c0c7fcf2e,15,1,120,47.0,120.0,47.0,hecunren1
u9363a0b582da,10,1,84,34.0,84.0,34.0,pete宝
u9363a0b582da,12,1,132,58.0,132.0,58.0,pete宝
u938fa5fc6c1e,10,1,80,37.0,80.0,37.0,gongqiang
u938fa5fc6c1e,11,3,113,64.0,106.33,60.33,gongqiang
u938fa5fc6c1e,12,2,157,98.0,144.0,63.0,gongqiang
u938fa5fc6c1e,13,2,160,80.0,131.0,61.0,gongqiang
u938fa5fc6c1e,14,2,184,112.0,181.5,95.5,gongqiang
u938fa5fc6c1e,15,1,241,117.0,241.0,117.0,gongqiang
u9392aa08b58a,12,1,145,53.0,145.0,53.0,bbyhanyc
u9392aa08b58a,13,1,199,90.0,199.0,90.0,bbyhanyc
u952fbc33e44f,12,1,138,82.0,138.0,82.0,frankoscar
u952fbc33e44f,13,4,227,147.0,164.0,93.75,frankoscar
u952fbc33e44f,14,2,157,90.0,153.5,82.5,frankoscar
u9634a9411afe,10,1,119,45.0,119.0,45.0,rocatsin
u9634a9411afe,13,1,115,44.0,115.0,44.0,rocatsin
u9635fad030b3,11,2,93,25.0,90.0,18.5,manglie
u97223ed2bdc5,12,1,74,54.0,74.0,54.0,anti
u97223ed2bdc5,15,1,176,94.0,176.0,94.0,anti
u97a501d14307,14,1,141,42.0,141.0,42.0,火星原住民
u97a501d14307,15,1,148,57.0,148.0,57.0,火星原住民
u97a501d14307,16,1,128,37.0,128.0,37.0,火星原住民
u97a62ea949c6,10,1,37,30.0,37.0,30.0,infsauf
u97a62ea949c6,12,1,75,42.0,75.0,42.0,infsauf
u97a62ea949c6,14,1,106,53.0,106.0,53.0,infsauf
u97a62ea949c6,15,1,119,67.0,119.0,67.0,infsauf
u97e6fd2d38df,12,2,108,58.0,107.5,52.0,goodhedge0103
u97e6fd2d38df,13,1,114,72.0,114.0,72.0,goodhedge0103
u97e6fd2d38df,14,1,148,63.0,148.0,63.0,goodhedge0103
u988f2432707b,10,1,89,29.0,89.0,29.0,ocfjjkv
u988f2432707b,12,1,105,38.0,105.0,38.0,ocfjjkv
u98d15b92f1b8,11,3,120,37.0,113.67,33.67,ludeyu
u98d15b92f1b8,13,2,156,65.0,138.5,56.0,ludeyu
u9947afba1e98,8,3,110,44.0,105.0,41.33,小渊
u9947afba1e98,9,4,128,61.0,106.5,47.75,小渊
u9947afba1e98,10,1,176,92.0,176.0,92.0,小渊
u9947afba1e98,11,1,234,101.0,234.0,101.0,小渊
u9947afba1e98,12,1,187,90.0,187.0,90.0,小渊
u99f9ce3f0823,7,4,95,51.0,86.25,43.75,cellinia
u99f9ce3f0823,8,13,176,116.0,111.31,51.77,cellinia
u99f9ce3f0823,9,15,314,159.0,159.47,83.33,cellinia
u99f9ce3f0823,10,9,200,106.0,145.44,61.11,cellinia
u99f9ce3f0823,11,5,190,93.0,151.6,73.2,cellinia
u99f9ce3f0823,12,1,164,85.0,164.0,85.0,cellinia
u99f9ce3f0823,13,1,114,45.0,114.0,45.0,cellinia
u9a162b2357d2,9,1,92,34.0,92.0,34.0,vva
u9a162b2357d2,11,4,109,48.0,92.0,39.5,vva
u9a162b2357d2,12,2,102,47.0,101.5,44.5,vva
u9a162b2357d2,13,3,134,51.0,118.67,44.0,vva
u9a162b2357d2,15,1,167,73.0,167.0,73.0,vva
u9af40bc870da,10,1,99,40.0,99.0,40.0,极猫
u9af40bc870da,11,1,83,41.0,83.0,41.0,极猫
u9af40bc870da,12,2,101,41.0,96.5,38.5,极猫
u9af40bc870da,13,5,114,64.0,98.0,44.4,极猫
u9af40bc870da,14,3,110,64.0,91.67,42.33,极猫
u9af40bc870da,15,1,84,42.0,84.0,42.0,极猫
u9bcba254132d,14,2,130,50.0,116.5,49.0,xjj
u9bcba254132d,15,1,107,45.0,107.0,45.0,xjj
u9d2b84e3246f,7,1,107,33.0,107.0,33.0,lihao
u9d2b84e3246f,8,8,151,88.0,107.12,52.0,lihao
u9d2b84e3246f,9,16,212,104.0,135.69,70.44,lihao
u9d2b84e3246f,10,16,229,199.0,159.31,85.0,lihao
u9d2b84e3246f,11,5,224,148.0,154.4,89.6,lihao
u9d3fa104afaa,11,1,77,55.0,77.0,55.0,鲟鱼369
u9d3fa104afaa,13,1,110,59.0,110.0,59.0,鲟鱼369
u9d74ff97a684,7,2,85,26.0,84.0,20.0,暗黑绿皮
u9d74ff97a684,8,2,100,29.0,85.0,24.0,暗黑绿皮
u9d74ff97a684,9,3,130,100.0,109.33,55.33,暗黑绿皮
u9d74ff97a684,10,3,160,48.0,111.67,38.0,暗黑绿皮
u9d74ff97a684,11,1,89,40.0,89.0,40.0,暗黑绿皮
u9dd711572486,11,2,110,34.0,109.0,33.0,kaicheng
u9dd711572486,12,2,86,44.0,84.0,39.5,kaicheng
u9dd711572486,13,1,121,32.0,121.0,32.0,kaicheng
u9ddd08910546,11,2,108,52.0,93.5,42.0,深橙浅橙1102
u9ddd08910546,12,3,131,58.0,118.67,54.67,深橙浅橙1102
u9ddd08910546,15,1,173,68.0,173.0,68.0,深橙浅橙1102
u9e53b2a49555,8,2,107,22.0,98.5,19.0,monk
u9e53b2a49555,9,1,111,47.0,111.0,47.0,monk
u9e53b2a49555,10,2,210,95.0,160.5,67.5,monk
u9e53b2a49555,11,3,165,87.0,153.33,68.33,monk
u9e53b2a49555,12,6,338,151.0,218.17,90.5,monk
u9e53b2a49555,13,2,210,75.0,175.5,56.5,monk
u9e53b2a49555,14,3,250,79.0,230.0,65.33,monk
u9e99a58f097a,12,1,110,50.0,110.0,50.0,gman
u9e99a58f097a,16,1,171,78.0,171.0,78.0,gman
ua079bee53f05,5,1,53,22.0,53.0,22.0,re
ua079bee53f05,7,2,109,40.0,85.0,39.5,re
ua079bee53f05,8,4,130,81.0,100.5,51.75,re
ua079bee53f05,9,14,146,77.0,110.93,49.0,re
ua079bee53f05,10,12,208,117.0,133.17,65.5,re
ua079bee53f05,11,8,230,117.0,155.88,72.88,re
ua079bee53f05,12,2,224,112.0,195.0,83.5,re
ua079bee53f05,13,1,163,76.0,163.0,76.0,re
ua0a444f93744,12,1,110,34.0,110.0,34.0,zzz111
ua0a444f93744,15,1,177,48.0,177.0,48.0,zzz111
ua1cb032a2ddc,9,1,84,34.0,84.0,34.0,达达
ua1cb032a2ddc,10,1,74,38.0,74.0,38.0,达达
ua1cb032a2ddc,11,1,108,48.0,108.0,48.0,达达
ua1cb032a2ddc,12,1,123,34.0,123.0,34.0,达达
ua315f8319bf6,3,1,80,7.0,80.0,7.0,ddy
ua315f8319bf6,7,1,121,71.0,121.0,71.0,ddy
ua315f8319bf6,9,1,97,36.0,97.0,36.0,ddy
ua315f8319bf6,11,1,239,86.0,239.0,86.0,ddy
ua396767eece8,8,1,89,33.0,89.0,33.0,lzh
ua396767eece8,10,3,122,59.0,108.33,52.67,lzh
ua396767eece8,11,1,141,56.0,141.0,56.0,lzh
ua396767eece8,12,1,150,60.0,150.0,60.0,lzh
ua399523c46a8,13,2,117,47.0,113.5,45.5,frankzhou
ua399523c46a8,14,1,134,50.0,134.0,50.0,frankzhou
ua42acdf95885,7,4,367,186.0,177.75,83.25,流星小傻瓜
ua42acdf95885,8,9,265,152.0,141.56,68.67,流星小傻瓜
ua42acdf95885,9,7,243,111.0,132.43,70.43,流星小傻瓜
ua42acdf95885,10,5,308,166.0,166.2,76.8,流星小傻瓜
ua58fb7f22d93,8,1,69,22.0,69.0,22.0,rubia
ua58fb7f22d93,11,3,131,59.0,116.33,47.67,rubia
ua58fb7f22d93,13,1,104,57.0,104.0,57.0,rubia
ua58fb7f22d93,14,1,122,65.0,122.0,65.0,rubia
ua5b1ba7df781,10,1,115,65.0,115.0,65.0,niki
ua5b1ba7df781,12,1,111,69.0,111.0,69.0,niki
ua63ac9e24ca9,12,1,221,118.0,221.0,118.0,周润璞
ua63ac9e24ca9,14,1,269,117.0,269.0,117.0,周润璞
ua68a27e07608,9,1,62,22.0,62.0,22.0,tlaio
ua68a27e07608,12,1,130,60.0,130.0,60.0,tlaio
ua68a27e07608,13,1,142,72.0,142.0,72.0,tlaio
ua68a27e07608,15,1,179,72.0,179.0,72.0,tlaio
ua6967fc12f43,7,2,100,38.0,98.5,31.5,tree
ua6967fc12f43,8,9,261,147.0,135.44,62.89,tree
ua6967fc12f43,9,11,761,391.0,246.73,118.18,tree
ua6967fc12f43,10,3,236,98.0,217.0,89.0,tree
ua6bbb16bbe3d,9,6,100,30.0,88.67,18.67,vikiy
ua6bbb16bbe3d,10,20,133,38.0,101.95,27.85,vikiy
ua6bbb16bbe3d,11,20,154,63.0,117.8,37.6,vikiy
ua6bbb16bbe3d,12,18,166,69.0,137.89,50.17,vikiy
ua6bbb16bbe3d,13,8,171,64.0,147.62,50.0,vikiy
ua6bbb16bbe3d,14,4,145,50.0,129.5,44.5,vikiy
ua76c30a1f5d6,11,1,91,29.0,91.0,29.0,cola96
ua76c30a1f5d6,12,4,110,39.0,104.25,33.25,cola96
ua76c30a1f5d6,13,4,136,50.0,127.25,44.25,cola96
ua76c30a1f5d6,14,1,146,49.0,146.0,49.0,cola96
ua76c30a1f5d6,15,2,208,90.0,170.0,67.0,cola96
ua987ff03af8a,9,1,68,28.0,68.0,28.0,darker
ua987ff03af8a,11,4,129,44.0,114.75,37.5,darker
ua987ff03af8a,12,2,139,64.0,124.0,51.0,darker
ua987ff03af8a,13,3,194,87.0,165.67,67.33,darker
ua987ff03af8a,15,1,155,54.0,155.0,54.0,darker
ua9cc0967ac17,12,2,172,84.0,131.5,63.5,autumn
uab33c1444ad1,7,1,62,26.0,62.0,26.0,leyline
uab33c1444ad1,9,1,87,23.0,87.0,23.0,leyline
uab33c1444ad1,10,4,120,63.0,99.75,45.0,leyline
uab33c1444ad1,11,1,137,57.0,137.0,57.0,leyline
uab33c1444ad1,12,4,170,77.0,161.75,74.25,leyline
uab33c1444ad1,14,1,265,132.0,265.0,132.0,leyline
uab7871fbdc82,8,1,115,18.0,115.0,18.0,res1000
uab7871fbdc82,11,1,91,41.0,91.0,41.0,res1000
uab7871fbdc82,12,2,126,43.0,107.5,42.0,res1000
uab7871fbdc82,13,1,117,49.0,117.0,49.0,res1000
uab7871fbdc82,14,1,130,48.0,130.0,48.0,res1000
uab872d8552a2,9,2,79,16.0,78.0,14.5,kouki531
uab872d8552a2,10,1,79,13.0,79.0,13.0,kouki531
uac867f804fc7,10,1,118,50.0,118.0,50.0,wenxiong622
uac867f804fc7,12,1,490,228.0,490.0,228.0,wenxiong622
uac997d06e14c,13,1,83,32.0,83.0,32.0,zzzjjjhhhh
uac997d06e14c,14,1,91,36.0,91.0,36.0,zzzjjjhhhh
uacca927d9ad4,8,2,84,45.0,79.5,35.5,chiyu001
uacca927d9ad4,9,3,200,92.0,142.0,64.33,chiyu001
uacca927d9ad4,10,3,144,78.0,122.67,56.0,chiyu001
uad3991ba2a0e,12,2,116,58.0,105.0,51.0,zhi
uad3991ba2a0e,13,1,109,45.0,109.0,45.0,zhi
uad3991ba2a0e,14,1,136,49.0,136.0,49.0,zhi
uad3991ba2a0e,15,1,121,42.0,121.0,42.0,zhi
uad3991ba2a0e,16,1,235,81.0,235.0,81.0,zhi
uad6b03c61039,9,3,93,41.0,82.67,33.0,jim
uad6b03c61039,11,1,116,59.0,116.0,59.0,jim
uae32f2c7b38c,11,1,86,55.0,86.0,55.0,smdrr
uae32f2c7b38c,12,2,152,81.0,140.5,76.0,smdrr
uae32f2c7b38c,13,2,143,78.0,137.5,69.5,smdrr
uae32f2c7b38c,14,1,136,65.0,136.0,65.0,smdrr
uae32f2c7b38c,15,1,148,65.0,148.0,65.0,smdrr
